image_name,label,score
000001.jpg,1,0.8396643
000002.jpg,3,0.98323846
000003.jpg,3,0.50485295
000004.jpg,2,0.9893791
000005.jpg,0,0.9999852
000006.jpg,1,0.99232495
000007.jpg,1,0.47086406
000008.jpg,2,0.9909881
000009.jpg,0,0.7204989
000010.jpg,0,0.90599966
000011.jpg,1,0.9966684
000012.jpg,0,0.9994318
000013.jpg,1,0.80522764
000014.jpg,0,0.70128584
000015.jpg,3,0.5516126
000016.jpg,2,0.6298443
000017.jpg,3,0.8928749
000018.jpg,1,0.92387563
000019.jpg,1,0.55463344
000020.jpg,1,0.95835894
000021.jpg,1,0.774944
000022.jpg,0,0.9846347
000023.jpg,0,0.9307971
000024.jpg,0,0.64198065
000025.jpg,1,0.40313807
000026.jpg,0,0.97353786
000027.jpg,2,0.42208678
000028.jpg,3,0.6087247
000029.jpg,2,0.41861042
000030.jpg,1,0.6398371
000031.jpg,0,0.8973631
000032.jpg,0,0.96188545
000033.jpg,3,0.5608256
000034.jpg,2,0.8727362
000035.jpg,4,0.3277629
000036.jpg,1,0.8932971
000037.jpg,0,0.951278
000038.jpg,1,0.99432087
000039.jpg,2,0.74322414
000040.jpg,1,0.9861826
000041.jpg,0,0.6469931
000042.jpg,2,0.6566499
000043.jpg,3,0.49916193
000044.jpg,2,0.7753302
000045.jpg,1,0.44395655
000046.jpg,0,0.99786204
000047.jpg,0,0.99916947
000048.jpg,0,0.9546176
000049.jpg,3,0.8921665
000050.jpg,0,0.99799395
000051.jpg,1,0.97373974
000052.jpg,2,0.3115006
000053.jpg,1,0.47148907
000054.jpg,1,0.94048005
000055.jpg,0,0.3394355
000056.jpg,1,0.96120673
000057.jpg,2,0.8217065
000058.jpg,1,0.96273535
000059.jpg,1,0.75232464
000060.jpg,0,0.91697097
000061.jpg,1,0.61484504
000062.jpg,0,0.61927396
000063.jpg,2,0.90658426
000064.jpg,1,0.7057004
000065.jpg,3,0.5109618
000066.jpg,1,0.41474983
000067.jpg,2,0.7878151
000068.jpg,0,0.9273572
000069.jpg,1,0.45962045
000070.jpg,3,0.86603975
000071.jpg,0,0.8557092
000072.jpg,0,0.99997723
000073.jpg,2,0.81469303
000074.jpg,0,0.9999571
000075.jpg,1,0.95142084
000076.jpg,0,0.9531593
000077.jpg,5,0.43865627
000078.jpg,1,0.97148085
000079.jpg,3,0.4311545
000080.jpg,3,0.35016012
000081.jpg,2,0.62550414
000082.jpg,1,0.6749135
000083.jpg,3,0.68426454
000084.jpg,2,0.9837421
000085.jpg,1,0.7491229
000086.jpg,0,0.999342
000087.jpg,0,0.79464525
000088.jpg,0,0.98213035
000089.jpg,0,0.9984877
000090.jpg,3,0.9734456
000091.jpg,3,0.645005
000092.jpg,1,0.69504875
000093.jpg,2,0.9930387
000094.jpg,2,0.73930275
000095.jpg,2,0.77597517
000096.jpg,1,0.8717099
000097.jpg,2,0.9964714
000098.jpg,0,0.43199784
000099.jpg,0,0.9701173
000100.jpg,1,0.69816214
000101.jpg,1,0.86268437
000102.jpg,0,0.81373286
000103.jpg,0,0.99935585
000104.jpg,2,0.5581982
000105.jpg,0,0.86769015
000106.jpg,0,0.5205139
000107.jpg,1,0.66548544
000108.jpg,3,0.5830301
000109.jpg,2,0.7604025
000110.jpg,1,0.85072654
000111.jpg,1,0.69248646
000112.jpg,3,0.4626048
000113.jpg,0,0.6565946
000114.jpg,2,0.8172757
000115.jpg,0,0.58589584
000116.jpg,0,0.99999094
000117.jpg,1,0.9438242
000118.jpg,0,0.5248929
000119.jpg,2,0.96349627
000120.jpg,0,0.99904877
000121.jpg,0,0.99429166
000122.jpg,2,0.99060845
000123.jpg,2,0.9726979
000124.jpg,1,0.9879419
000125.jpg,2,0.8485115
000126.jpg,2,0.78627366
000127.jpg,1,0.93049514
000128.jpg,0,0.9999924
000129.jpg,6,0.53354573
000130.jpg,2,0.82584345
000131.jpg,2,0.6126254
000132.jpg,2,0.5414439
000133.jpg,0,0.5112918
000134.jpg,0,0.721484
000135.jpg,0,0.7422908
000136.jpg,2,0.9729795
000137.jpg,0,0.998681
000138.jpg,0,0.9982199
000139.jpg,1,0.9998349
000140.jpg,1,0.9101295
000141.jpg,1,0.53251624
000142.jpg,2,0.7522353
000143.jpg,0,0.8751687
000144.jpg,1,0.92349386
000145.jpg,0,0.999521
000146.jpg,2,0.44695583
000147.jpg,3,0.35931888
000148.jpg,1,0.6344972
000149.jpg,3,0.6583989
000150.jpg,0,0.9783891
000151.jpg,0,0.98160994
000152.jpg,0,0.9997571
000153.jpg,0,0.6216208
000154.jpg,1,0.6698138
000155.jpg,0,0.8812556
000156.jpg,2,0.9871208
000157.jpg,5,0.4824849
000158.jpg,2,0.9724419
000159.jpg,1,0.71986485
000160.jpg,1,0.98365134
000161.jpg,2,0.5519742
000162.jpg,0,0.9556175
000163.jpg,2,0.9825867
000164.jpg,2,0.99122745
000165.jpg,0,0.63894635
000166.jpg,0,0.96902543
000167.jpg,2,0.8020705
000168.jpg,1,0.9999362
000169.jpg,0,0.99999416
000170.jpg,0,0.9071012
000171.jpg,0,0.9842838
000172.jpg,3,0.51235676
000173.jpg,0,0.983515
000174.jpg,1,0.32449913
000175.jpg,2,0.8773126
000176.jpg,1,0.57296365
000177.jpg,0,0.9461617
000178.jpg,3,0.5634091
000179.jpg,0,0.99976116
000180.jpg,1,0.62673783
000181.jpg,0,0.99964535
000182.jpg,0,0.9997563
000183.jpg,1,0.9985808
000184.jpg,1,0.5716506
000185.jpg,2,0.670689
000186.jpg,2,0.9837977
000187.jpg,1,0.82426536
000188.jpg,1,0.6501221
000189.jpg,1,0.8425487
000190.jpg,5,0.61487067
000191.jpg,1,0.9826179
000192.jpg,1,0.7241938
000193.jpg,0,0.50313765
000194.jpg,0,0.54773355
000195.jpg,2,0.23332857
000196.jpg,0,0.93804395
000197.jpg,0,0.9949056
000198.jpg,0,0.9894862
000199.jpg,0,0.98811996
000200.jpg,1,0.8549902
000201.jpg,1,0.7710962
000202.jpg,0,0.29372892
000203.jpg,0,0.9633711
000204.jpg,2,0.39789945
000205.jpg,0,0.48724848
000206.jpg,0,0.97834504
000207.jpg,1,0.98243874
000208.jpg,1,0.84726465
000209.jpg,3,0.31309503
000210.jpg,0,0.92399806
000211.jpg,2,0.4630947
000212.jpg,1,0.8491454
000213.jpg,0,0.9885761
000214.jpg,1,0.66449183
000215.jpg,1,0.7382645
000216.jpg,2,0.66111654
000217.jpg,0,0.99998546
000218.jpg,1,0.6397985
000219.jpg,1,0.8647405
000220.jpg,1,0.60650194
000221.jpg,0,0.7168317
000222.jpg,2,0.9857453
000223.jpg,3,0.7663398
000224.jpg,0,0.9975333
000225.jpg,0,0.7584797
000226.jpg,2,0.5996207
000227.jpg,1,0.9564124
000228.jpg,0,0.4909565
000229.jpg,0,0.80311257
000230.jpg,1,0.76090527
000231.jpg,0,0.99830496
000232.jpg,0,0.8325751
000233.jpg,0,0.614457
000234.jpg,0,0.9349008
000235.jpg,1,0.9952918
000236.jpg,0,0.9986755
000237.jpg,1,0.9010175
