image_name,label,score
000325_0.jpg,0,0.18522416
000485_0.jpg,6,0.37393928
000728_1.jpg,6,0.44089618
000787_1.jpg,0,0.24620743
000702_0.jpg,6,0.601985
000466_1.jpg,6,0.3062773
000977_0.jpg,6,0.62644696
000172_0.jpg,6,0.4414227
000267_1.jpg,6,0.34803292
000776_0.jpg,6,0.23863716
000994_1.jpg,6,0.297161
000003_1.jpg,6,0.43238285
000467_1.jpg,0,0.5323237
000451_0.jpg,6,0.34166032
000185_2.jpg,6,0.50613993
000835_1.jpg,6,0.46680337
000234_2.jpg,2,0.3002249
000743_0.jpg,6,0.71273834
000616_0.jpg,6,0.4913786
000201_0.jpg,0,0.23559305
000929_1.jpg,6,0.2810724
000374_0.jpg,6,0.44450986
000652_0.jpg,0,0.46100807
000939_1.jpg,6,0.36090615
000147_0.jpg,6,0.37830833
000654_0.jpg,6,0.4023435
000366_0.jpg,6,0.40502456
000306_0.jpg,6,0.6143193
000771_2.jpg,6,0.32883257
000405_0.jpg,6,0.3650116
000293_0.jpg,5,0.26825616
000079_1.jpg,1,0.19996107
000771_1.jpg,5,0.26195908
000181_0.jpg,0,0.42489406
000670_0.jpg,6,0.25503924
000577_0.jpg,6,0.3011799
000436_0.jpg,6,0.4559471
000347_0.jpg,0,0.432312
000629_1.jpg,4,0.20738839
000348_0.jpg,6,0.54473263
000425_0.jpg,6,0.5780168
000032_0.jpg,6,0.2996724
000458_0.jpg,4,0.29825804
000612_1.jpg,6,0.38992044
000117_1.jpg,0,0.31251377
000953_0.jpg,6,0.7225345
000111_0.jpg,6,0.8055199
000018_0.jpg,6,0.5540904
000164_0.jpg,6,0.2890699
000554_1.jpg,6,0.9811281
000808_1.jpg,6,0.51115376
000656_0.jpg,6,0.39232224
000413_1.jpg,6,0.28354436
000701_0.jpg,6,0.38838154
000042_0.jpg,6,0.3325223
000600_0.jpg,6,0.44394505
000524_0.jpg,6,0.45518416
000565_0.jpg,6,0.55182076
000973_0.jpg,0,0.21004021
000318_0.jpg,6,0.30736828
000161_0.jpg,0,0.48300898
000937_0.jpg,6,0.42893133
000198_0.jpg,0,0.21917075
000829_0.jpg,6,0.7101139
000181_1.jpg,0,0.3433871
000034_0.jpg,6,0.40732613
000288_1.jpg,6,0.3362669
000124_1.jpg,0,0.32303378
000496_0.jpg,6,0.37900367
000464_0.jpg,0,0.4074188
000217_0.jpg,6,0.41908157
000820_0.jpg,0,0.35117027
000305_0.jpg,6,0.211646
000318_1.jpg,6,0.4939342
000047_1.jpg,0,0.45718622
000620_0.jpg,6,0.30115756
000971_0.jpg,6,0.80390406
000486_0.jpg,4,0.36116594
000961_0.jpg,6,0.6371518
000678_1.jpg,6,0.27762297
000499_0.jpg,6,0.37767577
000254_0.jpg,6,0.68506324
000386_1.jpg,6,0.6262503
000858_0.jpg,6,0.73526037
000612_0.jpg,0,0.45282024
000469_0.jpg,6,0.7557488
000371_0.jpg,3,0.20511404
000176_1.jpg,0,0.23731181
000039_0.jpg,6,0.44581303
000145_1.jpg,6,0.31137532
000418_0.jpg,6,0.24958715
000775_0.jpg,6,0.7295099
001021_0.jpg,6,0.34961775
000186_0.jpg,6,0.69985366
001041_0.jpg,6,0.23329067
000944_1.jpg,6,0.4838836
000018_1.jpg,1,0.25447103
000021_1.jpg,0,0.2579713
000294_1.jpg,6,0.48815262
000686_0.jpg,6,0.21366487
000279_0.jpg,6,0.8810157
000114_0.jpg,6,0.5193448
000972_0.jpg,6,0.3030717
000455_0.jpg,6,0.34223753
000367_0.jpg,1,0.20313182
000139_1.jpg,6,0.5157356
000239_1.jpg,0,0.22379294
000616_1.jpg,0,0.43863937
000628_0.jpg,0,0.26867294
001011_1.jpg,6,0.73253566
000269_0.jpg,4,0.289835
000568_0.jpg,0,0.38080913
000300_2.jpg,6,0.6319811
000139_0.jpg,4,0.20747292
000402_0.jpg,0,0.3132913
000070_1.jpg,6,0.32463282
000826_0.jpg,6,0.38941786
000380_1.jpg,4,0.26706105
000017_1.jpg,1,0.22416438
000687_1.jpg,6,0.53825396
000476_1.jpg,6,0.23369159
000207_1.jpg,0,0.30907002
000679_0.jpg,6,0.371322
000210_1.jpg,4,0.31407925
000358_0.jpg,6,0.52913576
000428_0.jpg,1,0.23479076
000554_0.jpg,6,0.8640674
000982_0.jpg,6,0.74839014
000499_1.jpg,6,0.72247744
000249_1.jpg,0,0.3671807
000467_0.jpg,6,0.5631727
000476_0.jpg,2,0.1976871
000947_0.jpg,6,0.23887876
000012_1.jpg,6,0.3281408
000688_1.jpg,4,0.2668961
000513_1.jpg,6,0.3528414
000875_0.jpg,0,0.37941158
000316_0.jpg,6,0.6081777
000794_1.jpg,5,0.2628478
000408_0.jpg,6,0.51352245
000236_0.jpg,6,0.49179003
000890_0.jpg,6,0.39598224
000083_1.jpg,6,0.26257306
000068_0.jpg,6,0.4746306
000230_0.jpg,6,0.6356411
000010_1.jpg,6,0.26108402
000848_1.jpg,6,0.7563396
001004_0.jpg,6,0.5369616
000192_1.jpg,6,0.30451688
000666_0.jpg,6,0.30643782
000517_0.jpg,6,0.7403004
000877_0.jpg,6,0.47960746
000310_0.jpg,0,0.41693798
000880_0.jpg,6,0.6340058
000065_0.jpg,6,0.43597016
000823_1.jpg,0,0.26624554
000447_0.jpg,6,0.27127576
000036_1.jpg,0,0.3220524
000571_0.jpg,6,0.7448387
000138_0.jpg,0,0.39204687
000756_0.jpg,5,0.17481989
000566_0.jpg,6,0.38343504
000270_0.jpg,6,0.24173978
000182_1.jpg,6,0.5324205
000938_1.jpg,0,0.5563045
000495_0.jpg,2,0.22513448
000988_0.jpg,6,0.69178826
000457_0.jpg,0,0.44447175
000503_0.jpg,0,0.45289618
000806_1.jpg,6,0.31207517
000519_0.jpg,6,0.6146726
000030_0.jpg,2,0.23176736
000871_0.jpg,0,0.30327323
000796_1.jpg,6,0.40881097
000053_1.jpg,6,0.871089
000475_0.jpg,6,0.7766307
000310_1.jpg,6,0.6089048
000838_1.jpg,0,0.39545774
000189_0.jpg,3,0.1739707
000530_0.jpg,0,0.30172676
000400_1.jpg,6,0.525703
000099_0.jpg,6,0.3672263
001044_0.jpg,2,0.30014193
000191_1.jpg,6,0.27697274
000988_1.jpg,6,0.23993155
000752_0.jpg,6,0.40067986
000721_0.jpg,1,0.22228648
000054_1.jpg,6,0.5434399
000026_0.jpg,0,0.31372145
000092_0.jpg,6,0.39780477
000051_0.jpg,6,0.35859567
000794_0.jpg,6,0.2604651
000752_1.jpg,6,0.3625592
000128_1.jpg,6,0.61950785
000678_0.jpg,1,0.26570815
000392_0.jpg,6,0.25403154
000378_0.jpg,1,0.20649381
000215_1.jpg,6,0.41021982
001020_1.jpg,6,0.71854043
000261_1.jpg,6,0.40421635
000377_0.jpg,4,0.24518704
000811_0.jpg,6,0.692627
000330_0.jpg,4,0.279055
000893_1.jpg,6,0.5376102
001025_1.jpg,6,0.35883397
000679_1.jpg,6,0.4065369
000530_1.jpg,4,0.29868102
000304_0.jpg,6,0.5859941
000229_0.jpg,2,0.22904281
000474_0.jpg,6,0.28820243
000620_1.jpg,6,0.9435298
000449_0.jpg,6,0.26007503
000729_0.jpg,6,0.33583304
000448_0.jpg,6,0.7805787
000777_0.jpg,6,0.3035445
000375_1.jpg,6,0.3837094
000464_1.jpg,0,0.30379838
000144_0.jpg,6,0.53515244
000458_1.jpg,1,0.28440994
000124_0.jpg,1,0.3454596
000763_2.jpg,0,0.3338665
000419_0.jpg,6,0.7627691
000344_0.jpg,6,0.2845887
000260_1.jpg,0,0.38740477
000792_0.jpg,6,0.21929342
000685_0.jpg,0,0.2721555
000526_1.jpg,0,0.38512242
000893_0.jpg,0,0.4817823
000750_0.jpg,6,0.47431767
000307_0.jpg,4,0.18552995
000022_0.jpg,6,0.483727
