image_name,label,score
011398_0.jpg,6,0.5760053
003911_1.jpg,0,0.3322098
013916_1.jpg,6,0.2575769
017596_0.jpg,6,0.39236343
013478_1.jpg,6,0.54119456
012130_1.jpg,6,0.6745691
008635_1.jpg,0,0.3668787
009644_1.jpg,0,0.29410845
006117_0.jpg,6,0.37570253
007711_1.jpg,6,0.33499292
013925_0.jpg,0,0.23502488
012957_0.jpg,6,0.44521314
002459_0.jpg,6,0.30733186
002645_0.jpg,6,0.39219922
002433_0.jpg,5,0.22248968
006331_1.jpg,0,0.3872151
010465_0.jpg,6,0.5351643
009057_1.jpg,0,0.26601502
016565_0.jpg,4,0.4660619
002299_0.jpg,6,0.35274887
006388_1.jpg,6,0.44379058
015327_1.jpg,6,0.34660736
000485_0.jpg,0,0.3830905
007557_1.jpg,0,0.27273506
003540_0.jpg,6,0.35789657
006067_0.jpg,6,0.36056602
011038_1.jpg,0,0.32660195
010709_0.jpg,6,0.37180886
006657_0.jpg,0,0.4211648
011234_1.jpg,6,0.29641
009626_0.jpg,0,0.3222605
017945_1.jpg,6,0.57400244
000411_0.jpg,6,0.2822591
009805_1.jpg,0,0.31773108
004264_1.jpg,0,0.33274388
012856_1.jpg,6,0.45962256
002072_0.jpg,6,0.35131732
012152_0.jpg,0,0.4611864
001282_0.jpg,3,0.17072298
015842_0.jpg,6,0.39136595
001719_1.jpg,6,0.348948
009799_0.jpg,6,0.42570373
007006_1.jpg,4,0.27917415
009796_0.jpg,6,0.487675
011159_0.jpg,6,0.6416245
001245_1.jpg,6,0.49569547
007924_1.jpg,0,0.58649164
010297_0.jpg,3,0.1835238
003987_1.jpg,0,0.2534961
005081_1.jpg,6,0.51021504
014856_1.jpg,6,0.59356207
012295_0.jpg,4,0.23833705
001237_0.jpg,6,0.29165813
012112_1.jpg,6,0.27672046
012965_0.jpg,6,0.2537996
016833_0.jpg,6,0.46312192
007332_0.jpg,0,0.48315564
014026_0.jpg,2,0.22100088
005809_0.jpg,6,0.45330998
003653_0.jpg,6,0.37023115
004119_0.jpg,6,0.4439564
000787_1.jpg,5,0.24522309
012837_0.jpg,6,0.65801114
000466_1.jpg,0,0.4474539
005693_0.jpg,2,0.29798472
010341_0.jpg,6,0.27889565
000977_0.jpg,0,0.26514345
